id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
cc98f5f6-5600-47bd-8a03-d8c3c534a5c1,Kamilly Oliveira,1992-08-08,525.023.159-07,84282-945,Lima da Mata,AC,Brasil,M,(011) 5710-0353,52502315907@exemplo.com.br,2023-06-22
38531ff9-9e90-49a6-af26-4e58c29ab9c7,Dr. Bento Barros,1980-05-10,489.223.011-82,68324-782,Pinto das Pedras,CE,Brasil,M,61 8187 7347,48922301182@exemplo.com.br,2024-01-18
72de3a21-dbdd-41f0-97f6-9f8d6d09c7f0,Giovanna Vieira,1981-04-05,926.478.494-63,55960-917,Aparecida de Jesus,MA,Brasil,F,11 6044 4374,92647849463@exemplo.com.br,2023-06-04
36cbbb04-ca4f-4d86-8a20-26d2db23871d,Bryan Moura,1983-03-08,118.771.489-01,71286293,Lopes de Araújo,RR,Brasil,M,(084) 3870 1661,11877148901@exemplo.com.br,2024-08-18
8703735f-a714-4578-ae4d-15c75780a1c1,Dra. Laís Barros,1982-09-02,936.570.531-84,74747-844,Oliveira,RS,Brasil,F,+55 51 7078 1580,93657053184@exemplo.com.br,2023-07-19
2c30ba20-abf6-487c-bf44-a2eccaf99021,Ana Cecília Costela,1996-03-18,993.287.181-81,80639600,Borges das Pedras,PI,Brasil,F,(031) 4208 2558,99328718181@exemplo.com.br,2024-03-17
08982e3d-a17c-484f-99f3-6f2d82bc0f8a,Dr. Enzo Cassiano,1982-12-23,998.126.953-27,61248-596,da Cunha de Goiás,ES,Brasil,F,(071) 0264 8355,99812695327@exemplo.com.br,2023-12-21
56909c54-17ef-429d-b180-1f420eb64405,Clara Cardoso,1947-01-12,262.019.456-80,75580-255,Dias,RN,Brasil,F,(081) 9952-5433,26201945680@exemplo.com.br,2024-09-27
534b7521-dd25-481d-a39a-fbd2cf73de49,Sr. Josué Costa,1937-11-09,868.248.147-08,90095-996,Moreira,MA,Brasil,M,+55 11 9982-4748,86824814708@exemplo.com.br,2024-12-07
04f704bc-6093-4891-9662-4ad19e3c9cd0,Ayla Pires,1939-01-05,606.661.405-93,41386-595,Guerra,MG,Brasil,F,(061) 8142 7366,60666140593@exemplo.com.br,2024-12-23
a3d30a30-692b-48be-8219-70833daad377,Rafaela Gonçalves,1938-04-09,963.930.815-56,51718508,Siqueira,DF,Brasil,M,+55 (021) 4369 2228,96393081556@exemplo.com.br,2025-01-19
86ff7224-6f8c-46ff-8657-5e49ab66c53e,Murilo Leão,1936-08-22,023.857.661-95,75646-377,Fernandes do Norte,RN,Brasil,M,21 1299-8519,02385766195@exemplo.com.br,2024-07-01
d60f0219-7b35-4ed9-a2f9-9194fa3e3316,Sr. Joaquim Cavalcanti,1987-04-06,141.516.783-32,24242654,Sousa,AM,Brasil,M,+55 84 4715 4285,14151678332@exemplo.com.br,2024-12-16
f891686d-fe6e-410a-9462-e7e0beb838ce,Fernando Gomes,1971-03-23,456.245.212-46,45691750,Moura da Mata,SP,Brasil,M,+55 21 2923-6819,45624521246@exemplo.com.br,2024-11-18
b196fe59-4841-4493-b408-6c49d345cede,Maria Julia da Mota,1967-01-16,097.116.956-05,23046137,Nunes,RJ,Brasil,M,+55 51 3081 7976,09711695605@exemplo.com.br,2024-07-03
00ab6343-edcf-46cc-9b40-45d365c60f42,Mirella Novais,1960-10-12,786.937.278-45,01777892,Rezende de Oliveira,RN,Brasil,M,+55 21 7989 6601,78693727845@exemplo.com.br,2024-06-19
7f263026-7a8c-4107-846b-579df1441121,Valentina Moreira,1992-12-16,791.451.663-22,91384-701,Duarte,AL,Brasil,F,(081) 4400 5999,79145166322@exemplo.com.br,2024-07-28
11e44fd2-b8bc-461a-a285-7cc4f48c6360,Arthur Gabriel Gomes,1955-05-27,129.396.744-96,54284084,Novais,RJ,Brasil,F,(061) 5942-7642,12939674496@exemplo.com.br,2024-08-21
6525c3b8-46e0-434c-ae1a-c24b529a6a5d,Théo Campos,1954-05-02,166.468.058-56,53635-413,Moura da Prata,PI,Brasil,M,(041) 3782 3637,16646805856@exemplo.com.br,2025-02-19
19cd5667-de4c-4f95-afab-2c631961cd77,Jade Monteiro,1998-01-09,963.054.825-99,63528-916,da Costa,AL,Brasil,F,0300-853-9859,96305482599@exemplo.com.br,2025-01-30
5ff79b58-49d7-44ed-84f9-da85d21af8db,Maria Eduarda Moraes,1940-12-11,738.599.401-59,98398-990,Oliveira,TO,Brasil,M,+55 81 3222 9205,73859940159@exemplo.com.br,2024-03-28
7caf378f-ac37-4528-84d3-5ebd18aad7fe,Breno Jesus,2001-09-18,608.526.688-29,78557-407,Casa Grande,BA,Brasil,M,0900 960 0976,60852668829@exemplo.com.br,2024-02-19
17d470f5-5dc9-488f-9268-2f45296814d3,Nathan Rezende,1943-11-04,328.492.678-26,33706-473,Caldeira dos Dourados,SP,Brasil,M,11 1793 4349,32849267826@exemplo.com.br,2024-09-18
215fe8a2-2039-4a0e-af00-1bf7ad70a528,Sr. Joaquim Fogaça,1966-07-19,487.265.428-57,59158-314,Costela de Brito,AM,Brasil,M,+55 41 7096-3035,48726542857@exemplo.com.br,2023-10-06
4fd5cef9-73f9-44f3-8851-328fd9b16d15,Noah Pereira,1950-11-05,300.659.730-28,45679-939,Pimenta,AL,Brasil,M,+55 (084) 0554-3933,30065973028@exemplo.com.br,2024-02-04
fccdd5c0-29cf-448f-98d0-289f6dcfd153,Brayan Castro,2003-05-05,935.463.582-44,29896-133,Pacheco da Serra,RN,Brasil,F,61 6323 4337,93546358244@exemplo.com.br,2024-04-19
cb24bc97-196b-4c18-a0fd-62a26c2fb75c,Sra. Sophie da Luz,1988-11-03,682.130.963-55,34709846,Leão,RJ,Brasil,M,41 0526 1595,68213096355@exemplo.com.br,2024-06-08
b53283ff-fc00-41b8-9027-fb8ddeb37ec9,Henrique Mendes,1982-04-03,908.329.114-82,75976-689,Souza,CE,Brasil,F,(021) 8048-8203,90832911482@exemplo.com.br,2024-11-28
f0fd20b1-fbcd-4ead-81eb-f9f7c77aa99c,Sra. Maria Julia Silveira,1997-07-02,407.749.403-09,48556872,da Mata,RS,Brasil,F,+55 71 6149 4700,40774940309@exemplo.com.br,2024-04-15
839cefe6-cf54-4a69-a09b-56e624c7fb86,Eduarda Ramos,1980-07-20,012.051.039-44,50360955,Sousa,RR,Brasil,F,0800-086-4124,01205103944@exemplo.com.br,2024-09-02
5654e65f-f9f6-41af-bbfc-26f8e335722d,Dra. Eloá Sampaio,1953-02-06,121.719.218-46,48528079,Barros de Minas,PA,Brasil,F,+55 (084) 1046-3632,12171921846@exemplo.com.br,2024-06-15
5c18d9f5-234c-4020-b855-e361d56f5b19,Melissa Gonçalves,1975-09-29,747.794.360-67,01182123,Vargas,PE,Brasil,F,+55 71 4995-0085,74779436067@exemplo.com.br,2025-05-12
3bccd544-211f-4e5a-8c4e-325247057237,Ana Júlia Alves,1950-08-25,540.590.142-29,08405-120,Barros,RO,Brasil,F,(071) 8630 9165,54059014229@exemplo.com.br,2024-11-17
cdb33eea-b62e-4c59-b6a7-ef0fdc385543,Cauê Brito,1986-07-04,988.228.010-53,15760393,Pinto Paulista,PA,Brasil,M,11 2427 6430,98822801053@exemplo.com.br,2024-05-27
5833072b-affe-4023-b23b-6ee8a2e1e43b,Paulo Silva,1947-03-31,782.265.993-45,55017303,Pimenta de Minas,MS,Brasil,F,+55 (084) 6882-0530,78226599345@exemplo.com.br,2023-06-07
932b4716-a804-4584-8687-371be6a4a697,Letícia Sá,2000-01-27,308.295.624-67,35479054,Borges da Praia,PR,Brasil,M,51 6592 0859,30829562467@exemplo.com.br,2023-12-04
f200ae45-9bfb-4713-b869-668781fb4e95,Ágatha Fonseca,1994-03-28,828.646.717-36,36400063,Monteiro,AM,Brasil,M,+55 81 1958 4446,82864671736@exemplo.com.br,2024-06-17
64cb2ae4-af22-46ff-9d53-395050cc7041,Mathias Machado,1985-11-24,190.255.083-70,55417852,Andrade da Mata,PB,Brasil,M,+55 41 3783-8376,19025508370@exemplo.com.br,2023-12-14
a0beb7be-5a0c-4ac9-9451-f4f966319117,Maria Alice Cassiano,1988-01-31,563.771.238-09,33676-046,da Cruz do Norte,PE,Brasil,F,+55 (021) 9238 0427,56377123809@exemplo.com.br,2024-07-18
88746f48-30af-45e4-af51-2a65a32ddb98,Luísa Rodrigues,1955-08-02,940.674.250-95,43338-279,Rezende das Flores,RJ,Brasil,F,+55 (011) 1623-6486,94067425095@exemplo.com.br,2023-09-04
7f36fcc0-19df-4de0-b20f-0cad84b6e541,Caroline Rodrigues,1954-10-20,167.847.960-40,78868-569,Correia de Moreira,SC,Brasil,M,(011) 2558 9660,16784796040@exemplo.com.br,2023-07-12
b4bde458-5dee-4be2-9bc6-cecf837ffde1,Beatriz da Rocha,1979-06-20,803.620.355-32,72232-437,Monteiro do Oeste,ES,Brasil,F,0300 096 6171,80362035532@exemplo.com.br,2024-03-01
1890ba08-9d05-4010-aad9-0f11e3ce163a,Vitor Hugo Albuquerque,1948-03-24,371.792.271-51,87175017,Rios de Casa Grande,RR,Brasil,M,+55 (084) 0164 0055,37179227151@exemplo.com.br,2023-12-19
28cb51aa-d39f-4041-89cf-a1be823dc9b4,Arthur Miguel Correia,1968-11-13,861.958.052-43,71755069,Farias das Flores,MS,Brasil,M,0500 803 1200,86195805243@exemplo.com.br,2023-06-15
33fbeae3-c8d3-40eb-b831-fe8541ec4d05,Sofia Ferreira,1957-06-09,221.244.063-81,02502-665,Cavalcante das Pedras,AM,Brasil,F,+55 (021) 5514-5638,22124406381@exemplo.com.br,2024-12-19
c0e37440-4fe0-4da2-ba40-e3c3a277877c,Gabriela da Cruz,1940-12-30,476.491.581-55,96811-696,Freitas do Norte,AL,Brasil,F,+55 (061) 1294-5130,47649158155@exemplo.com.br,2024-12-07
b1d2854d-9250-4628-9fce-076643bfd9e2,Maria Eduarda Freitas,1954-01-23,330.240.781-92,18072154,Barbosa de Porto,GO,Brasil,M,0500-218-8948,33024078192@exemplo.com.br,2023-07-05
2ce3795b-0b9b-4fb0-b7d5-ab09f18c7f73,Mariane Ferreira,1959-05-21,118.703.340-43,41531616,Castro,AC,Brasil,M,+55 31 3039-6104,11870334043@exemplo.com.br,2024-10-07
71c79b8d-5c93-426e-868a-41ac7b5b4c9d,Luiza Borges,2006-03-06,546.139.214-37,59924-275,Santos,MT,Brasil,M,(051) 6416 8857,54613921437@exemplo.com.br,2024-05-04
c7dc5b83-4906-4c21-8149-7dec5467f78c,Lucca Rodrigues,1993-10-19,321.119.843-17,42285-862,Sá,DF,Brasil,F,+55 (011) 0507-2486,32111984317@exemplo.com.br,2024-11-07
746a5722-79ee-4275-aee4-36ae0182a6b7,Murilo Novais,1941-07-16,814.474.322-16,14214314,Moraes,ES,Brasil,F,(084) 9497-3598,81447432216@exemplo.com.br,2025-04-25
c2496015-36a7-40db-88f5-288044ee8934,Luiz Henrique Carvalho,1982-07-13,123.943.997-69,16762-286,Fernandes do Sul,RR,Brasil,M,+55 41 2855 4075,12394399769@exemplo.com.br,2024-05-22
eb16153d-bb08-4324-a513-54eeb1fbbf02,Sabrina da Cunha,1958-12-29,798.010.369-01,27943-034,Guerra,RO,Brasil,M,11 9223 7903,79801036901@exemplo.com.br,2025-03-03
1c88c0c0-3ac9-42b6-98f4-7270716ade48,Valentim Santos,1970-07-02,731.020.726-87,48434-327,Peixoto,SP,Brasil,M,+55 (011) 6765-2527,73102072687@exemplo.com.br,2024-11-02
213d3277-1985-46eb-911a-dc8971737735,Sr. Oliver Fogaça,1982-08-29,729.699.103-03,23909-847,Leão,RR,Brasil,F,+55 (084) 6902 0857,72969910303@exemplo.com.br,2023-11-08
487d8f50-8c53-44d0-a207-8f51e463ee01,Sra. Ana Cecília Gomes,1948-02-05,249.184.880-35,94013418,Borges Grande,PR,Brasil,M,0800 764 6055,24918488035@exemplo.com.br,2024-03-20
908a61eb-b6e7-4301-9c78-5095138818fd,Dr. Lucca da Cruz,1969-08-05,798.333.946-75,68605845,Cavalcante da Serra,AM,Brasil,M,+55 (084) 7963-5353,79833394675@exemplo.com.br,2023-10-08
ef961fcd-a278-4446-a2c8-b045ce1cc579,Dr. Vitor Hugo Correia,1999-08-17,509.798.432-58,03029-731,Pereira,RN,Brasil,F,+55 (041) 7142-8940,50979843258@exemplo.com.br,2024-03-20
32968d4a-310d-4a75-be75-85e6fab27d74,Lorena Câmara,1975-10-26,416.295.772-08,84393-851,Barbosa de Castro,MG,Brasil,F,0500 345 8011,41629577208@exemplo.com.br,2023-07-29
5ed03495-a788-4c57-9f3d-22f6559bb87e,Henry Fonseca,1967-03-10,102.624.594-71,03274025,Moreira,PA,Brasil,F,+55 21 9960 9482,10262459471@exemplo.com.br,2023-06-06
a06c4611-e26b-490a-8592-0d035a700b36,Dr. Caleb Lima,1946-03-07,074.535.103-39,33038685,Casa Grande,GO,Brasil,F,(061) 6334-3372,07453510339@exemplo.com.br,2024-07-01
8f7699af-6832-4043-997f-325ed232c490,Gustavo Castro,1936-10-23,388.643.209-27,07271-648,Cirino,PB,Brasil,M,(081) 5495-4381,38864320927@exemplo.com.br,2023-07-04
2a610e5a-ebe3-4a38-b091-d8a67aaa279e,Olívia Aparecida,1938-01-28,807.009.822-90,85581176,Gomes das Flores,RR,Brasil,M,+55 (051) 3434 8839,80700982290@exemplo.com.br,2024-05-21
842306f0-ca17-41ba-8c48-6c13606311ad,Arthur Miguel Costa,1946-10-13,984.738.212-49,42554-567,Leão da Prata,MA,Brasil,M,0900-938-3576,98473821249@exemplo.com.br,2024-06-12
7171e285-d0d2-47ee-b20d-05e028a2ff28,Davi Luiz da Mota,1974-04-05,283.764.449-58,70119893,Santos Paulista,SC,Brasil,F,0900-719-1951,28376444958@exemplo.com.br,2023-07-27
4a3d975a-76f3-422d-b434-b30d7dd5a1b0,Sabrina da Mota,1949-08-19,315.625.158-52,85853-026,da Cunha,PI,Brasil,F,(031) 4696-4904,31562515852@exemplo.com.br,2024-12-29
afbb5ed1-b2ce-4c0f-a818-6f20676189d6,Maya Almeida,1949-07-20,482.479.041-62,20379-832,Aragão,MA,Brasil,F,51 3330 2126,48247904162@exemplo.com.br,2025-01-19
95b44a70-08ff-40bd-b290-06c501470db3,Isabel da Mata,1936-01-23,849.620.782-11,25793-602,Castro,SC,Brasil,M,0500-650-4805,84962078211@exemplo.com.br,2024-04-07
38c7fe18-9eb4-439c-a7bf-2680a13461f4,Anthony Jesus,1966-04-05,305.500.462-89,51797670,Peixoto,TO,Brasil,F,21 6622 5364,30550046289@exemplo.com.br,2025-05-17
ea05452c-e541-463f-bc27-f2f412adff25,Rebeca Moreira,1983-12-15,109.277.857-32,02762453,Pimenta,SP,Brasil,M,(081) 8208 6924,10927785732@exemplo.com.br,2023-10-18
68c1c0d2-948c-40c8-83b6-bcadf1901b7f,Heloísa Farias,1969-10-19,389.719.802-76,90705-177,da Luz de Fonseca,MS,Brasil,M,+55 (084) 4459 0837,38971980276@exemplo.com.br,2025-01-02
5f432a58-6c7c-4e12-b9ec-6d7c3ebcc741,Dante Câmara,1998-10-29,950.289.444-04,89179-672,da Conceição de Cirino,RJ,Brasil,M,+55 (011) 4340 6336,95028944404@exemplo.com.br,2024-02-21
1343680d-207f-4041-89ac-9ce8e94b36d7,Lunna Costela,1960-02-04,369.927.720-88,83648-403,da Cunha,RN,Brasil,M,+55 (084) 9881-9965,36992772088@exemplo.com.br,2023-11-17
de2eeb76-c874-4543-ba6f-d379a1f474e3,Luiza da Conceição,1972-10-17,384.577.152-69,61872360,da Mota,ES,Brasil,F,+55 31 2091-3436,38457715269@exemplo.com.br,2024-08-09
b1c570a0-c59b-4618-8b9e-48ef2d92a6c4,Lorenzo Novaes,1965-09-21,073.059.873-66,96740403,Albuquerque Paulista,GO,Brasil,F,0800 241 3992,07305987366@exemplo.com.br,2024-03-13
f41b1b1c-677f-4ace-b363-2ebcc924aa1d,Sr. João Pacheco,1940-03-15,032.821.670-38,77310-369,Pinto Grande,AL,Brasil,M,81 0555-4363,03282167038@exemplo.com.br,2023-12-13
e7967907-ce63-4e5c-99f5-754278e24ad2,Maria Luísa Araújo,1952-11-19,993.097.825-14,04696-379,Costa,MA,Brasil,M,+55 (061) 9997-1638,99309782514@exemplo.com.br,2024-06-22
04efa35c-51f5-484c-92bd-c4baeda49cb9,Enrico Abreu,1994-10-20,080.601.788-86,60202-276,Fogaça das Pedras,PB,Brasil,F,(031) 8237-9002,08060178886@exemplo.com.br,2024-09-09
ed92d99f-c021-46ce-b4eb-baff010383e8,Davi Lucas Farias,2005-11-13,954.351.428-94,09302-021,Santos do Galho,MS,Brasil,M,+55 (051) 9059-9937,95435142894@exemplo.com.br,2024-11-13
91858345-49e0-4104-8b18-8501b88cabf5,Maysa Cavalcante,1954-01-23,971.251.881-45,64336-805,Cavalcante do Oeste,GO,Brasil,F,+55 (084) 9439 5777,97125188145@exemplo.com.br,2025-02-12
31a3fac3-7e77-4849-ac11-17c0ca604f84,Sr. Gustavo Henrique Nascimento,1969-01-09,144.557.336-88,55353-092,Correia,MT,Brasil,M,81 6319 1775,14455733688@exemplo.com.br,2024-09-06
30dbad1e-8497-43d4-bf03-2b8b93f8ab28,Thiago Nogueira,1979-03-26,370.359.475-84,53420479,Teixeira dos Dourados,MS,Brasil,M,0900 592 4247,37035947584@exemplo.com.br,2024-01-13
0321d990-7851-4eed-bffb-3c33c857ef30,Mathias Macedo,1984-05-04,551.483.754-12,44003-402,Viana,AC,Brasil,M,41 6912 6567,55148375412@exemplo.com.br,2023-10-02
3270bc65-8591-43ea-b651-98c9c8b52c41,Sra. Luísa Cardoso,1955-12-30,400.309.240-97,64040828,da Cruz,SP,Brasil,F,81 4858-1699,40030924097@exemplo.com.br,2024-08-03
78c125c4-2ea4-4dda-8543-3822779b753e,Dr. João Gabriel Sá,1998-04-06,404.363.172-12,90529193,Nogueira,BA,Brasil,M,21 5145 3797,40436317212@exemplo.com.br,2025-03-08
5e9fd0af-8b8c-4864-9204-bc552efa2058,Luna Mendonça,1957-11-28,400.606.087-98,35071454,Novais do Norte,MT,Brasil,F,(021) 4770-1905,40060608798@exemplo.com.br,2024-06-08
694b4f97-0a76-49d8-b11d-93074a75c4e2,Carlos Eduardo Machado,1944-02-24,694.700.770-59,04240-718,Moreira,AM,Brasil,M,+55 21 5878-0823,69470077059@exemplo.com.br,2024-08-05
cd85bd2b-e37d-4db6-bea2-3e234a734423,Antônio Nogueira,1944-04-24,109.355.651-59,77562065,da Conceição,MT,Brasil,M,+55 41 4403-6319,10935565159@exemplo.com.br,2024-06-02
a961a8c0-b426-4f80-b1d8-09341ab3667c,Leandro Rezende,1936-10-17,443.576.923-62,60096-210,Nogueira de Ribeiro,PA,Brasil,M,84 7882 2707,44357692362@exemplo.com.br,2024-02-12
a3d881f4-3c28-4234-a665-961a1df1d9d2,Isabella da Mata,1945-07-24,531.724.406-06,90685-691,Câmara,DF,Brasil,F,84 2374 9986,53172440606@exemplo.com.br,2024-07-14
965f42ab-acd9-4111-94d5-1ea33abf4558,Sr. Davi Luiz Borges,1952-08-07,171.314.359-35,91611928,Silveira,AC,Brasil,M,(051) 8247 5990,17131435935@exemplo.com.br,2023-09-30
e3d153cd-1ac5-48a2-a1ad-21c30f43b47c,Ana Julia Borges,1962-09-14,396.300.521-05,33268550,Leão,RO,Brasil,F,0500-260-8850,39630052105@exemplo.com.br,2024-10-25
45f18912-84f4-4687-926e-75040591ab0f,Lorena Mendonça,1995-09-03,789.633.111-02,51864-834,Nogueira do Amparo,TO,Brasil,M,0800-491-3395,78963311102@exemplo.com.br,2024-11-02
474f1b5a-4786-45e2-a2b7-7aeb7f4684a8,Lunna Rios,1969-10-29,863.938.968-23,62090-064,Cunha,TO,Brasil,M,(031) 5335-6334,86393896823@exemplo.com.br,2024-04-23
77c496a2-7c6d-4766-996b-799e9a460700,Maria Helena Cunha,2003-05-22,847.938.143-82,11072-859,Costela do Norte,RS,Brasil,F,+55 (011) 2946 3123,84793814382@exemplo.com.br,2024-11-24
3250a73e-805a-4430-8ed2-51da42a431a1,Fernanda Albuquerque,1992-12-21,756.732.063-58,40860126,Martins,RS,Brasil,M,(031) 2762 9740,75673206358@exemplo.com.br,2024-07-05
858b8c27-6481-4570-b82d-19a91c4124ce,Clarice Cardoso,1967-12-23,976.555.039-46,44762401,Farias,GO,Brasil,M,(061) 3672 8164,97655503946@exemplo.com.br,2024-10-08
0a0b84c6-66ad-4de8-9ed5-3c47818877d5,Carolina Vieira,1980-01-03,621.303.526-58,16106079,Câmara do Sul,RN,Brasil,M,+55 (011) 1588-3860,62130352658@exemplo.com.br,2025-03-20
6b173703-0dfe-46b3-a237-45a93feb84f6,Ester Lopes,2005-08-22,404.033.705-84,42379650,Garcia,MG,Brasil,F,(011) 1672 6894,40403370584@exemplo.com.br,2024-06-01
736f02ae-6df6-4ad3-b328-02421651a090,Marina Fernandes,1988-03-18,552.724.711-23,72549957,da Cruz de Silveira,SE,Brasil,M,+55 41 4748-4763,55272471123@exemplo.com.br,2024-01-01
5253023a-0e0c-4f4c-9c52-37943a3195f3,Pedro Moura,2004-02-18,218.547.174-23,60910-052,Cunha,GO,Brasil,F,(071) 9888-9093,21854717423@exemplo.com.br,2025-01-25
75caeec6-2671-4cb1-850c-acfd98eb116f,Isabela Macedo,1994-05-07,561.034.838-30,57515768,Rocha,PA,Brasil,F,+55 41 8679-4271,56103483830@exemplo.com.br,2024-09-04
1028cd76-11f2-4a12-9d1c-a55cbe0d22a9,Sr. Arthur Miguel Farias,2001-06-13,366.466.861-87,26083-571,da Cruz da Prata,TO,Brasil,F,0300-126-8326,36646686187@exemplo.com.br,2024-10-24
448b131b-8ae6-4387-9664-a5deae9dd239,Ana Carolina Lima,1934-12-06,020.819.301-44,61426-691,Gomes,PA,Brasil,M,+55 (031) 9571 8595,02081930144@exemplo.com.br,2023-08-09
b25b7fd4-be97-4963-bfff-f87502787fe0,João Lucas Nogueira,1989-05-14,415.182.336-63,31375822,Rezende,RO,Brasil,M,(041) 9185 1198,41518233663@exemplo.com.br,2023-11-28
31258345-0889-4e69-b79d-a37920ea9c57,Rafael Casa Grande,2005-08-25,605.936.890-50,23978682,Pires,MT,Brasil,F,+55 (051) 6885 4087,60593689050@exemplo.com.br,2024-02-14
2a12a3a1-0ef9-4218-9cff-da6cc91c208e,Alice da Rocha,1961-09-25,935.656.655-20,46501-327,Machado,SC,Brasil,F,(041) 0674-5690,93565665520@exemplo.com.br,2024-12-21
b881c454-c8bf-4467-93eb-4156f9cdbef5,Heloísa Santos,1994-09-01,565.052.060-28,01082-054,Pereira,MT,Brasil,M,0500 702 0877,56505206028@exemplo.com.br,2023-12-10
f1e0d050-e879-4449-82b9-a55d039b55e0,Sra. Ana Luiza Melo,1956-10-22,450.146.173-28,33701-209,Ferreira,ES,Brasil,F,0300 212 7524,45014617328@exemplo.com.br,2025-02-22
8c820b59-eb70-4126-8ce0-1b6fbc451d60,Dr. Breno Ribeiro,1971-02-15,665.173.936-51,64716622,Sousa do Galho,RJ,Brasil,M,+55 51 1481 7965,66517393651@exemplo.com.br,2023-09-11
00f23892-783d-46a6-9b01-bf264e96645f,Catarina Monteiro,1962-12-09,498.411.926-47,80002-701,Cunha das Flores,SC,Brasil,F,(021) 6567-1704,49841192647@exemplo.com.br,2023-07-13
1493c109-8201-4fdd-aafb-c785c6c1add2,Rafaela Cassiano,1989-08-31,991.731.970-40,84840627,Campos,ES,Brasil,F,+55 21 2756-5160,99173197040@exemplo.com.br,2024-08-07
e9b57936-3465-4c2e-ab3d-f82c6ca9ae19,Ana Júlia da Paz,1958-02-05,483.864.349-20,45785-861,Porto,RR,Brasil,F,+55 51 8801 5336,48386434920@exemplo.com.br,2024-09-15
1f53874d-eac9-42f1-b17e-e658bdb580f2,Laura Sales,1940-03-14,333.023.135-45,03936880,Pereira,RN,Brasil,F,+55 51 2937 5712,33302313545@exemplo.com.br,2024-02-13
31b1f752-8a62-4ac2-bf76-df5c24cf8450,Ian Borges,1943-07-12,152.105.236-99,31464-988,Nunes de Almeida,GO,Brasil,M,+55 51 3952 7589,15210523699@exemplo.com.br,2024-08-06
fee61207-54b3-4b24-8305-45da7406e503,Gael Henrique Novaes,1992-02-07,573.137.732-32,83031722,Costela de Goiás,MG,Brasil,M,21 3790-4738,57313773232@exemplo.com.br,2023-11-17
3f7d2efb-4bdd-4db6-a7bb-f1ea67ab0d46,Kaique Rios,1970-12-24,874.697.900-23,65525898,Cavalcante Verde,SE,Brasil,F,81 8751-9722,87469790023@exemplo.com.br,2024-09-20
8bd173ee-b3ff-4c74-8e55-4181e71bf488,Alice Fernandes,1994-02-11,288.093.922-41,05974002,Lima,PE,Brasil,F,+55 (061) 8366-7575,28809392241@exemplo.com.br,2023-10-28
ea86310b-a1ca-424c-b08f-8f14dc534102,José Miguel Borges,1952-03-17,284.002.273-33,81749146,Vasconcelos dos Dourados,SE,Brasil,F,(081) 7563-5205,28400227333@exemplo.com.br,2024-03-26
f5bc19e3-c489-4614-87d2-625d38526e54,Danilo Pimenta,1955-09-22,318.163.455-78,98401839,Caldeira,AM,Brasil,F,(011) 1092 4330,31816345578@exemplo.com.br,2025-04-16
a95bcaa6-61f7-4bea-82ef-6f77b8174f4c,Sr. Léo Lopes,1979-10-06,065.741.578-47,66447873,Guerra de Minas,MA,Brasil,M,(071) 9318 1000,06574157847@exemplo.com.br,2023-10-04
c48bb5ba-1ff5-4385-811a-07a37119ff4a,Davi Luiz Teixeira,1982-05-22,153.264.849-74,81308-613,da Cruz,MG,Brasil,M,41 6253-1169,15326484974@exemplo.com.br,2023-12-19
061cf52c-a0dd-48ee-ba38-17b6ca01faee,Dr. Benjamin Martins,1990-08-10,654.242.930-65,55687537,Melo,AC,Brasil,M,71 9168 2520,65424293065@exemplo.com.br,2025-03-26
e38d87bc-35e4-4eac-9c5b-ab0790b7beac,Daniela das Neves,1957-08-24,443.707.328-14,38116-979,Azevedo,MA,Brasil,F,(051) 2819-1284,44370732814@exemplo.com.br,2024-03-27
e33bc35e-eadb-40f9-82a6-3160d5ffe5b9,Emanuella da Luz,1939-11-13,807.014.712-00,84456-461,Barbosa,AL,Brasil,F,21 0325-1659,80701471200@exemplo.com.br,2024-01-14
6be671bd-063a-44c1-aad5-98e381f84392,Davi Luiz Alves,1981-08-02,751.547.486-26,06531-149,Cardoso,GO,Brasil,F,+55 41 2418 9430,75154748626@exemplo.com.br,2024-10-18
4283ba40-617f-4a2c-835a-590d4fdb1f84,Luana Guerra,1941-01-10,693.838.672-32,39254-543,da Cunha,SP,Brasil,F,+55 11 3129 7330,69383867232@exemplo.com.br,2024-12-27
b2228c96-bab1-49c1-9a1a-1894ccbac035,Joana Cassiano,1981-01-25,645.901.196-08,14046-998,Rodrigues de Minas,PI,Brasil,F,21 9879 1123,64590119608@exemplo.com.br,2023-07-21
8a78ff4a-0383-4348-ace0-c79ccf3cf94b,Luana Sá,1954-03-24,174.474.411-20,32631-049,Garcia,PI,Brasil,M,+55 51 8656 0855,17447441120@exemplo.com.br,2023-11-13
3958a509-a642-4b99-be6e-87b373e1ce70,Luiz Otávio Cunha,1965-09-12,176.125.547-41,65395-754,Guerra de Goiás,PR,Brasil,F,+55 31 8628 4624,17612554741@exemplo.com.br,2023-08-21
74936f7a-5af4-4c6e-963b-9a068cbad5a2,Maria Flor Araújo,1968-06-29,549.381.609-85,36049360,Melo da Praia,MS,Brasil,M,0300-637-3611,54938160985@exemplo.com.br,2025-04-20
9573a9c1-d607-4767-89e4-d627e7bddfa0,Davi Luiz Mendonça,1941-04-02,843.530.385-02,79053075,Moura,BA,Brasil,M,+55 31 6579 1949,84353038502@exemplo.com.br,2023-10-10
